"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog4"|"Volts"|0.0|5.0|500,"Analog5"|"Volts"|0.0|5.0|500,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM2"|"rpm"|0|8000|50,"RPM3"|"rpm"|0|8000|50,"GPIO1"|""|0.0|1.0|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"mph"|0.0|150.0|50,"Altitude"|"ft"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50
635,0,0.0,0.36,,,,,,,,,,,,,,,,,,
637,0,0.0,0.36,,,,,,,,,,,,,,,,,,
639,0,0.0,0.36,,,,,,,,,,,,,,,,,,
641,0,0.0,0.37,,,,,,,,,,,,,,,,,,
643,0,0.0,0.37,,0.06,0.04,0.99,0,-1,-1,0.07,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
645,0,0.0,0.37,,,,,,,,,,,,,,,,,,
647,0,0.0,0.37,,,,,,,,,,,,,,,,,,
649,0,0.0,0.37,,,,,,,,,,,,,,,,,,
651,0,0.0,0.37,,,,,,,,,,,,,,,,,,
653,0,0.0,0.37,,-0.07,0.09,0.99,-0,1,-0,0.12,,,,,,,,,,
655,0,0.0,0.37,,,,,,,,,,,,,,,,,,
657,0,0.0,0.37,,,,,,,,,,,,,,,,,,
659,0,0.0,0.37,,,,,,,,,,,,,,,,,,
661,0,0.0,0.37,,,,,,,,,,,,,,,,,,
663,0,0.0,0.37,,-0.23,0.14,1.06,0,-1,-1,0.27,0,2160,0,0.0,0.0,0.0,0.0,0,0,0.0
665,0,0.0,0.37,,,,,,,,,,,,,,,,,,
667,0,0.0,0.37,,,,,,,,,,,,,,,,,,
669,0,0.0,0.37,,,,,,,,,,,,,,,,,,
671,0,0.0,0.37,,,,,,,,,,,,,,,,,,
673,0,0.0,0.37,,0.06,0.02,0.85,0,-1,-0,0.06,,,,,,,,,,
675,0,0.0,0.37,,,,,,,,,,,,,,,,,,
677,0,0.0,0.37,,,,,,,,,,,,,,,,,,
679,0,0.0,0.38,,,,,,,,,,,,,,,,,,
681,0,0.0,0.37,,,,,,,,,,,,,,,,,,
683,0,0.0,0.37,,-0.06,0.12,0.97,-0,-0,-1,0.13,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
685,0,0.0,0.37,,,,,,,,,,,,,,,,,,
687,0,0.0,0.37,,,,,,,,,,,,,,,,,,
689,0,0.0,0.37,,,,,,,,,,,,,,,,,,
691,0,0.0,0.38,,,,,,,,,,,,,,,,,,
693,0,0.0,0.37,,-0.15,0.1,1.05,1,-1,-0,0.18,,,,,,,,,,
695,0,0.0,0.37,,,,,,,,,,,,,,,,,,
697,0,0.0,0.38,,,,,,,,,,,,,,,,,,
699,0,0.0,0.37,,,,,,,,,,,,,,,,,,
701,0,0.0,0.38,,,,,,,,,,,,,,,,,,
703,0,0.0,0.38,,0.09,0.03,0.96,-0,-0,-0,0.09,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
705,0,0.0,0.38,,,,,,,,,,,,,,,,,,
707,0,0.0,0.38,,,,,,,,,,,,,,,,,,
709,0,0.0,0.38,,,,,,,,,,,,,,,,,,
711,0,0.0,0.38,,,,,,,,,,,,,,,,,,
713,0,0.0,0.38,,-0.19,0.09,1.01,-0,0,-0,0.21,,,,,,,,,,
715,0,0.0,0.38,,,,,,,,,,,,,,,,,,
717,0,0.0,0.38,,,,,,,,,,,,,,,,,,
719,0,0.0,0.38,,,,,,,,,,,,,,,,,,
721,0,0.0,0.38,,,,,,,,,,,,,,,,,,
